collection_name,asset_url,asset_img_url,event_contract_address,event_quantity,event_total_price
NFTTutorial - E47SoC3dn7,https://testnets.opensea.io/assets/rinkeby/0xfa486a0e0e0970ac23a6eb2ca1ef306ff3ce51b2/6,https://lh3.googleusercontent.com/X2rGgOcM_7xjdGsTcpeK_B6P1WHX6JMrNb2oFxNMi9mvUzlxoyo4W_5h8GhyW1TWFCHZs5D2p3bhJ0FTocqvois0Ho9d1j_9Z_1mlQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.8
OPENSALE - 33O56KLX5M,https://testnets.opensea.io/assets/rinkeby/0xf59012f3bf852660215604c61da24d5a8472d87b/1648203197,https://lh3.googleusercontent.com/f36Alhp1dTTyLmQ3fhTvIZCAi2HTD7IXMTH2E-NGA3u-_wm0P6cAMSAHfUjKesqdl7IGZ3P2n0vea07N_rWD04rzZ7ssgaefuSSnqQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,2,0.002
RL,https://testnets.opensea.io/assets/rinkeby/0xea4db5b6a920743a5147df2d128676426441e859/2,https://lh3.googleusercontent.com/_9rAO8iET1VBNnJ6pYusa3w6RBV6a9G5TDQG7zhTyWEK_NvWI_gtZnHAvMBVx1LL_feI0yqVJ2WIkDAugTXWTGtFeS1R1SsrmFSnrw,0xdd54d660178b28f6033a953b0e55073cfa7e3744,2,0.02
NFTTutorial - E47SoC3dn7,https://testnets.opensea.io/assets/rinkeby/0xfa486a0e0e0970ac23a6eb2ca1ef306ff3ce51b2/6,https://lh3.googleusercontent.com/X2rGgOcM_7xjdGsTcpeK_B6P1WHX6JMrNb2oFxNMi9mvUzlxoyo4W_5h8GhyW1TWFCHZs5D2p3bhJ0FTocqvois0Ho9d1j_9Z_1mlQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.001
WrappedCompanion - oppIyq1zuT,https://testnets.opensea.io/assets/rinkeby/0x2ea85fd5cecfb4a47f193282c773b7482accd2de/2,https://lh3.googleusercontent.com/Gc9tRZT59XMU_qxix0eufxNWuqNJDW3QycYv6_ooFqgqn1UbRHGAbMu17tOytc_RxSSj6ohMBh5DmxhtoeetGFQj-VrZT0zUlZhTrQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.01
Eye Openers,https://testnets.opensea.io/assets/rinkeby/0x6b225805f16258b751ebf31df9b0881b924d25bd/2,https://lh3.googleusercontent.com/BHSRoEyatBHKdPHuPvB0PL1AnmOCexsPpU_keGMzpRfWrK4dcbkxfmUQfCLG2MWsX8lEYl6Lq0l7OUX6D8SWGcJ2n3K6efFCbYS9Mg,0xdd54d660178b28f6033a953b0e55073cfa7e3744,2,0.04
Unidentified contract - 82p0PFOMkJ,https://testnets.opensea.io/assets/rinkeby/0x88b48f654c30e99bc2e4a1559b4dcf1ad93fa656/90656231842468439281161448735932770077009232919164812505539438513409371406337,https://lh3.googleusercontent.com/qHKJiOgkKyE2bccp3rDPK3LEg6NbOL3Ud3UsIt4G2L5mHkwNB_zIWKPD815jtpO4f_NsLP1NWzTCUh_4CGfF8jp42hm1m4G-YgjV,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,1e-06
Eye Openers,https://testnets.opensea.io/assets/rinkeby/0x6b225805f16258b751ebf31df9b0881b924d25bd/5,https://lh3.googleusercontent.com/T8QHDY7dYFQM_xRZfz3z-LOtw8ddxVwkM04X5W5IL1QEA5GPQW76-G6HF_J59btzt7-Hof0yzy8rRiGOhtctyVHZ4x5fwpiqSoAIvw,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.02
OPENSALE - 33O56KLX5M,https://testnets.opensea.io/assets/rinkeby/0xf59012f3bf852660215604c61da24d5a8472d87b/1648203197,https://lh3.googleusercontent.com/f36Alhp1dTTyLmQ3fhTvIZCAi2HTD7IXMTH2E-NGA3u-_wm0P6cAMSAHfUjKesqdl7IGZ3P2n0vea07N_rWD04rzZ7ssgaefuSSnqQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,5,0.0005
Trex Big JJ NFT,https://testnets.opensea.io/assets/rinkeby/0x2c5fc3dfe3972ea004ca4e1a574e97174e9cc436/1,https://lh3.googleusercontent.com/oks4UwE_HmhBA3u2VGhDKxF95TUNeFSZSyo6uMnMF22X_eaXOlUf4fhLF9-50AFR0g45qVyuVt76sibHglBNbK17,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.4
OPENSALE - 33O56KLX5M,https://testnets.opensea.io/assets/rinkeby/0xf59012f3bf852660215604c61da24d5a8472d87b/1648203197,https://lh3.googleusercontent.com/f36Alhp1dTTyLmQ3fhTvIZCAi2HTD7IXMTH2E-NGA3u-_wm0P6cAMSAHfUjKesqdl7IGZ3P2n0vea07N_rWD04rzZ7ssgaefuSSnqQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,5,0.0005
FAKE MEKAVERSE V2,https://testnets.opensea.io/assets/rinkeby/0x4ccb7324b38686b47a6bb6a186b3ae1ca12f65ed/700,https://lh3.googleusercontent.com/rff2xxIvalISQZb-6akwe-H7LWBFVPuzq8KkBPecKIGXDZIbwPGANFmUgEIqiVy-afpAuwZhAWaEIi2gxZu_yJ_6BGNjjHbtmntCItQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,1e-05
SquidMarbles - GHdyxj5EyL,https://testnets.opensea.io/assets/rinkeby/0x7e9ffc6db7d3fe90393978943c2ce05593b5feb3/18,https://lh3.googleusercontent.com/ZUOTQ0Ih4IWlREqERCcRbfvDrScNwyJ3KQBD6mKaweYc9UHbNnhiQyNeA9yvcQ88CqV6LaDdDlkAcr-g-MR6fhoG8KQmau7AmYoLwA,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.009
Trex Big JJ NFT,https://testnets.opensea.io/assets/rinkeby/0x2c5fc3dfe3972ea004ca4e1a574e97174e9cc436/1,https://lh3.googleusercontent.com/oks4UwE_HmhBA3u2VGhDKxF95TUNeFSZSyo6uMnMF22X_eaXOlUf4fhLF9-50AFR0g45qVyuVt76sibHglBNbK17,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.3
NFTTutorial - E47SoC3dn7,https://testnets.opensea.io/assets/rinkeby/0xfa486a0e0e0970ac23a6eb2ca1ef306ff3ce51b2/4,https://lh3.googleusercontent.com/V3eKZq_dikuRZE_CTaCiF8xfy_tHwUHYcE2gUkuCZe8k7bB6c4c03vR3Ty8X9dC8i9jgugTBOjmpsEAtKyFS7V9xW0Hp7bO0-7_GZQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.1
Tennis Champs Genesis Sale Test,https://testnets.opensea.io/assets/rinkeby/0xa1704ba88defa0926cff7a9d447943e115e7b15f/0,https://lh3.googleusercontent.com/kCdgK6cqL-9M1cUs1O9RTZBUkJe5kAFjgZV08NLFvuExuRaB9dO8Ls84riHnIz9H9lS6iWE1W1P5TQTnbKrzRGgaES_NU55Tyda4,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.079
NFTTutorial - E47SoC3dn7,https://testnets.opensea.io/assets/rinkeby/0xfa486a0e0e0970ac23a6eb2ca1ef306ff3ce51b2/5,https://lh3.googleusercontent.com/I5HBHzVxNtbvDgqBg5KfMnsYGUUCX7qedzXAZ5i5Z1PVnjC5uSreySHHEz3ObURrDOlfwUgq4LLEmPvV6sYnGeWIyh85sd_Y9wTgtQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.4222
FERAL x ICONIC WAVES test,https://testnets.opensea.io/assets/rinkeby/0x88b48f654c30e99bc2e4a1559b4dcf1ad93fa656/26742613619316889441439537954339326139351697340822207342763123773911848714241,https://lh3.googleusercontent.com/ayIcnvCIdFaZbOlNUFfF01Kz0oYSX3O7clbyWG10S18hbwBI8HmJZhu1NVH1F3bg_nhINQh2r5Xu3B3e963FcPW16AOt7Q2OCu9B,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.03
NFTTutorial - E47SoC3dn7,https://testnets.opensea.io/assets/rinkeby/0xfa486a0e0e0970ac23a6eb2ca1ef306ff3ce51b2/8,https://lh3.googleusercontent.com/gGwstn1moKYfpAQDwuPHSenowdrxaQsSUXnXWFERqsiyXgNTl6oX4J5zom5IkoKv88pVplTM1L7dleeHW4GttqV9j41izNYJoP5zqQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.44
OPENSALE V4,https://testnets.opensea.io/assets/rinkeby/0xc0f3ab42c52edc7f97c88c2cb2b63cddb99704d7/1648202060,https://lh3.googleusercontent.com/wP9DfScnPLSNEsssLQCbSPQYSEvpsAKgpnfqRhtRp_o0KHNQJrVDtLzvrL1mzIU9ZV31lS-118nyCtDg_SmH212Rb7cAV_Q0UgM1UQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.001
Test - 07BRZ51Riz - OLD,https://testnets.opensea.io/assets/rinkeby/0x7a2f1a53b79ed859aba1a7999a47eef606a9164b/7,,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.002
NFTTutorial - E47SoC3dn7,https://testnets.opensea.io/assets/rinkeby/0xfa486a0e0e0970ac23a6eb2ca1ef306ff3ce51b2/8,https://lh3.googleusercontent.com/gGwstn1moKYfpAQDwuPHSenowdrxaQsSUXnXWFERqsiyXgNTl6oX4J5zom5IkoKv88pVplTM1L7dleeHW4GttqV9j41izNYJoP5zqQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.02
NFTTutorial - E47SoC3dn7,https://testnets.opensea.io/assets/rinkeby/0xfa486a0e0e0970ac23a6eb2ca1ef306ff3ce51b2/4,https://lh3.googleusercontent.com/V3eKZq_dikuRZE_CTaCiF8xfy_tHwUHYcE2gUkuCZe8k7bB6c4c03vR3Ty8X9dC8i9jgugTBOjmpsEAtKyFS7V9xW0Hp7bO0-7_GZQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.01
Ashleeee Collection,https://testnets.opensea.io/assets/rinkeby/0x88b48f654c30e99bc2e4a1559b4dcf1ad93fa656/101466743193727246048679398331265151213971577789986264617815795007189717876737,https://lh3.googleusercontent.com/4blY7vOAQM7SxTmLipiZjm1HEYJjG3DulOEmGgoB9jnZ_z_EeaTwvdnAtfvQb3CrCqrgoe4vSTj05oTElOi8eU1CK-raoWkOyxGTFcs,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.5
Rarible - ihV86DGzkL,https://testnets.opensea.io/assets/rinkeby/0x6ede7f3c26975aad32a475e1021d8f6f39c89d82/18661571940073987827662103527955627190048515004732602540856362757661044769276,https://lh3.googleusercontent.com/dm_W-vpNVEkXpiyq2ThzRl3huwiF0YLhzLSL59gu7eg_dK1Rekq1ORjo0qVO9nXd7Y7y8KCcM5KOPe4niP2UY23NxEHw-pFxGKnnIw,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.1
NFTTutorial - E47SoC3dn7,https://testnets.opensea.io/assets/rinkeby/0xfa486a0e0e0970ac23a6eb2ca1ef306ff3ce51b2/3,https://lh3.googleusercontent.com/ujDI7akXhwDWfNlMfX_aCCHpREe_smdSbjE_CjJ8nCAFwgNVMbLUQNuKOL4ZDW9hi-ESsjfmwkJFsv2vYvcRxrxA-t8-lt4LHOTp9jc,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.02
Ashleeee Collection,https://testnets.opensea.io/assets/rinkeby/0x88b48f654c30e99bc2e4a1559b4dcf1ad93fa656/101466743193727246048679398331265151213971577789986264617815795007189717876737,https://lh3.googleusercontent.com/4blY7vOAQM7SxTmLipiZjm1HEYJjG3DulOEmGgoB9jnZ_z_EeaTwvdnAtfvQb3CrCqrgoe4vSTj05oTElOi8eU1CK-raoWkOyxGTFcs,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.3
Ashleeee Collection,https://testnets.opensea.io/assets/rinkeby/0x88b48f654c30e99bc2e4a1559b4dcf1ad93fa656/101466743193727246048679398331265151213971577789986264617815795007189717876737,https://lh3.googleusercontent.com/4blY7vOAQM7SxTmLipiZjm1HEYJjG3DulOEmGgoB9jnZ_z_EeaTwvdnAtfvQb3CrCqrgoe4vSTj05oTElOi8eU1CK-raoWkOyxGTFcs,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.2
Ashleeee Collection,https://testnets.opensea.io/assets/rinkeby/0x88b48f654c30e99bc2e4a1559b4dcf1ad93fa656/101466743193727246048679398331265151213971577789986264617815795007189717876737,https://lh3.googleusercontent.com/4blY7vOAQM7SxTmLipiZjm1HEYJjG3DulOEmGgoB9jnZ_z_EeaTwvdnAtfvQb3CrCqrgoe4vSTj05oTElOi8eU1CK-raoWkOyxGTFcs,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.1
mcggirl v1,https://testnets.opensea.io/assets/rinkeby/0x000a3c5f2d14f6ef5dfc5023894bcd6cf45d27d6/14,https://lh3.googleusercontent.com/h8dzAYrVffm06qX4YBGU-9221WsgrhDY6PjR8ouUvBXO-_zzrpiU0QzKAAZJoU3TN1YA-NlFezk3CvWsvpKXeeIn6sg7W6sR0eN-3g,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.1
MultiFaucet NFT - q55YxxItOz,https://testnets.opensea.io/assets/rinkeby/0xf5de760f2e916647fd766b4ad9e85ff943ce3a2b/374081,https://lh3.googleusercontent.com/jDFIJBe7q7oE208GMI0gRWX8sNhw2apWX9vdsG_fBwVxy1A9nuA09azjOpFL1LRUFlN53tmkObnyjNyhcF1yTd02JOJh7hIpfrS_,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,1.0
BTWoodpecker,https://testnets.opensea.io/assets/rinkeby/0x4ac2f6997f4af29798e5e8feb1f19f1d6e367d7c/10,https://lh3.googleusercontent.com/t-i-1K4w9SvHz5iuT-Umco1xHq7H1rc47QkKJ8ieI2ttO1GaeMo-HImMN9V_epTwk6lzKwVHf8YN4i4lRAt9InvKpjr6cGptHwCOP0o,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.4
Milage trade center V2,https://testnets.opensea.io/assets/rinkeby/0x2cad7b7618911e62cc901ee08f464d69b4aa258c/1648200998,https://lh3.googleusercontent.com/N6t2PGt7aET9760_vd0BCEx3qEG62vpKayDskJkuV2AP_TUAwYELxjuV_OosBRFz0GNpGhYMs6xerCC1I7daGo9gjwD_atI3W4fxnQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.0001
mcggirl v1,https://testnets.opensea.io/assets/rinkeby/0x000a3c5f2d14f6ef5dfc5023894bcd6cf45d27d6/5,https://lh3.googleusercontent.com/itw8Jqnw4nZLw5RJMDy2fg1VuR4mYUVci33kfePUtUrgLynYDK7_o9_XfICzd7FsM4JRv-EokliEWcRONppcWsiacIvG3uDoaBcbrg,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.1
Untitled Collection #5130056,https://testnets.opensea.io/assets/rinkeby/0x88b48f654c30e99bc2e4a1559b4dcf1ad93fa656/90000722666113119111806414392839913085394825957434186630663355241023179587585,https://lh3.googleusercontent.com/QIrF4ozOVUETsRfaIsnGxET-m0QF_Bmh-HBz4x_1HhaiZNfQLYYvGLzw_zDy6hMDGvt_1_bHUOJkJFz6WVh2_JiXGuk8coMhSQOe,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.0001
Untitled Collection #5235347,https://testnets.opensea.io/assets/rinkeby/0x88b48f654c30e99bc2e4a1559b4dcf1ad93fa656/71269245656397523330517296403164403161598686474691277344170445980486651084801,https://lh3.googleusercontent.com/SAlJtai5pqCJ5H88hdyI3OhKfqD7yZtUTtIjTgddEMKI-bycwRpsUPKc4WTGFy0QeRzGLqs6fvK6G35seKApYPMItQpWfRY65XUr,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.1
NFTTutorial - E47SoC3dn7,https://testnets.opensea.io/assets/rinkeby/0xfa486a0e0e0970ac23a6eb2ca1ef306ff3ce51b2/3,https://lh3.googleusercontent.com/ujDI7akXhwDWfNlMfX_aCCHpREe_smdSbjE_CjJ8nCAFwgNVMbLUQNuKOL4ZDW9hi-ESsjfmwkJFsv2vYvcRxrxA-t8-lt4LHOTp9jc,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.01
Milage trade center,https://testnets.opensea.io/assets/rinkeby/0x65e5973c85a2eae79e0bb7e43fcd7d0948fcb2d2/1648197168,,0xdd54d660178b28f6033a953b0e55073cfa7e3744,2,0.02
Untitled Collection #2280403,https://testnets.opensea.io/assets/rinkeby/0x88b48f654c30e99bc2e4a1559b4dcf1ad93fa656/23305442330529781839953758683924631797561080758095083098278997785061974081537,https://lh3.googleusercontent.com/V_8_-OlibhAhwv-etNH2gcsKPwn1H80Rlyh3gfXdHmtfIHcE2TDxNoR7mic44B_r73jsuztGSeocIXAzVaZM7tfhtmnc4kD1s-_xiPs,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.001
Untitled Collection #2274156,https://testnets.opensea.io/assets/rinkeby/0x88b48f654c30e99bc2e4a1559b4dcf1ad93fa656/10900121686949795595178778313171144183865748902594639200479890498483933675521,https://lh3.googleusercontent.com/1BaQ0KNKGKvLWkT4I1dAVsfWiVA6KMsnlWcZoo1YSPU79wdEkmyiiYSxEpX68OlnEmX-OBvVm7jczKOeOvd5dv0TNqTA_y124vfnOw,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.01
NFTTutorial - E47SoC3dn7,https://testnets.opensea.io/assets/rinkeby/0xfa486a0e0e0970ac23a6eb2ca1ef306ff3ce51b2/1,https://lh3.googleusercontent.com/8CAamdfv_8ypJDq_LuEYO97QZZyCTShsuIntT4UWlQ3KETueWNVRe6TPci7SJm3f6PmndUg3Ee2LS4XN5UjieJDS7xQlhuo0bJVK4g,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.01
Untitled Collection #5130056,https://testnets.opensea.io/assets/rinkeby/0x88b48f654c30e99bc2e4a1559b4dcf1ad93fa656/90000722666113119111806414392839913085394825957434186630663355241023179587585,https://lh3.googleusercontent.com/QIrF4ozOVUETsRfaIsnGxET-m0QF_Bmh-HBz4x_1HhaiZNfQLYYvGLzw_zDy6hMDGvt_1_bHUOJkJFz6WVh2_JiXGuk8coMhSQOe,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.0001
Muka Batik NFT Collection,https://testnets.opensea.io/assets/rinkeby/0x2fdab71c9167ea852ea4fceff4eeb67b6a7ccf45/0,https://lh3.googleusercontent.com/XGZpivIsjYhgFqSqWtEyEWALPwT3ho9_AMXKrcFAq5F_ntok8qwF-3hdQayID8Q3mgX-o3__2qnS455hi7cy2jvnOWJNey1cy977EA,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.01
OPENSALE V4,https://testnets.opensea.io/assets/rinkeby/0xc0f3ab42c52edc7f97c88c2cb2b63cddb99704d7/1648188207,https://lh3.googleusercontent.com/3Y3DLm7JsYAz4CZ0CA3CrBxV44iZPBzcA0ZSMabtZPgwbp3REcPEycAISJ5Ry2gMH53L8npNkR1PRanzGeZI66UULtvzmmOIkHLJdtk,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.0001
Untitled Collection #5130056,https://testnets.opensea.io/assets/rinkeby/0x88b48f654c30e99bc2e4a1559b4dcf1ad93fa656/90000722666113119111806414392839913085394825957434186630663355241023179587585,https://lh3.googleusercontent.com/QIrF4ozOVUETsRfaIsnGxET-m0QF_Bmh-HBz4x_1HhaiZNfQLYYvGLzw_zDy6hMDGvt_1_bHUOJkJFz6WVh2_JiXGuk8coMhSQOe,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.0001
Psycho Cat Club,https://testnets.opensea.io/assets/rinkeby/0x19d1639d9a6b3fc485cc1e96f661b9061e518434/4,https://lh3.googleusercontent.com/5xikIlVXtryLEQ9hWKgCTe_2vzqWm2qxhgsGHPRXkl6okAthE8knC3xnXUflcOZIS8sDBFwxBDLTYZEyv8QD-S3NuIRGhWrcDOoG6w8,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.0175
Traveloggers V4,https://testnets.opensea.io/assets/rinkeby/0xae89d81ab5c668661200fa9c6ed45fe1707f7097/520,https://lh3.googleusercontent.com/sXiBkLrqWs6GAHd--198OfevdoC-ujOG4bHuroDGbbX2OAdmJmoMbyyKaojJrv6-gLLYfFXBuq8qt99-u3BA5-W1IXSRlQ51_Lz6uA,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.01
MyNFT - WZJPis6L4l,https://testnets.opensea.io/assets/rinkeby/0x3e60b9c5ec23a1b285dff17eb7aa44e64ccbe4f7/9,https://lh3.googleusercontent.com/MyskSswc7pu7RUbiyY_oct2EQRerLR1lDzxt9lbCnw6XA-XgSFM4ANkU3x9EHJwoOocZIFSzCIY61Eoqr063qvJM6BkPP_oYchQKBw,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.001
Here is my great collection :),https://testnets.opensea.io/assets/rinkeby/0xbcbb4e33e22f22a0e5b4969605501da968317cf1/63,,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.001
MyNFT - 7hR1KYsyyi,https://testnets.opensea.io/assets/rinkeby/0xf3f84db85b41ded77ca60083fc965faa598ae3ac/1,https://lh3.googleusercontent.com/OJq8G7UKsiFjBJYMSvQs3osifEADmvEV_VPR90AWs6QugKFUWY9q5sXHzSY4WGcSFSyveWJF6ExZbjKa89jCcqp04vxDG0Wum9HuHg,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.0001
Azuki - BNnaXu4TBd,https://testnets.opensea.io/assets/rinkeby/0xe2019573e93770a00e2ad25679534fd97fa4b98f/0,https://lh3.googleusercontent.com/V17secB9k_86llHLYo7iVcqtoooSKlG84PGArlKaTsjebGhus9HxjlmawfTDMxeS4fk54Bl9OMF08O_rJtyPklnWmvu4xJtA77U5Ag,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,1e-06
Untitled Collection #5797470,https://testnets.opensea.io/assets/rinkeby/0x88b48f654c30e99bc2e4a1559b4dcf1ad93fa656/6999444496633838856884708028361110409687348013459580101811603186898815680513,https://lh3.googleusercontent.com/AXsoKq9Alm-hTNcncwWolvVYd-AVCSZkB2AzTg2rKbPgUM7oTR9kiiUoM24aeCm8leH50K9kBqEkPOq4lF8DKTLFcawzD_iJQ9ixOJM,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.002
Azuki God,https://testnets.opensea.io/assets/rinkeby/0xb74bf94049d2c01f8805b8b15db0909168cabf46/364,https://lh3.googleusercontent.com/1zmH9CFD3uDU3wfomnWcB56mhjoi8dlM5qLW1nxCprM5uix0NtYCYtlG_xVlKzFbRsQP8118nmzbl73XRKq-tKpY-jxlG944eoIu,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.8
MyNFT - 7hR1KYsyyi,https://testnets.opensea.io/assets/rinkeby/0xf3f84db85b41ded77ca60083fc965faa598ae3ac/3,https://lh3.googleusercontent.com/BZfXM1MZQ0iwzLO14MtGiCTw2HtryWCa7goTGAxFF3nlcvKhIMtKa_kN8xvQoHr7RYF83Dikj9p25JfAnBPAO2yh615Cifg413FC,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.001
Cubby Slimes,https://testnets.opensea.io/assets/rinkeby/0x0cd6787528af1e9ea3401635d54153e1eebc7962/2,https://lh3.googleusercontent.com/ILZhk9Uix7vDFPrIbN1QR59alrMUMkSbwERgJF8LkMf8Th5Md7dgPiLmYhSP8BcP9djSoNXRkLk3oqdyNe-22afKgeomW_Ai6bLRdg,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.01
NFT Jacky Meta V4,https://testnets.opensea.io/assets/rinkeby/0xb1d3da77539bae4f403c21324e7a0e0b5d967ef0/5,,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.1
SquidMarbles - GHdyxj5EyL,https://testnets.opensea.io/assets/rinkeby/0x7e9ffc6db7d3fe90393978943c2ce05593b5feb3/17,https://lh3.googleusercontent.com/ZUOTQ0Ih4IWlREqERCcRbfvDrScNwyJ3KQBD6mKaweYc9UHbNnhiQyNeA9yvcQ88CqV6LaDdDlkAcr-g-MR6fhoG8KQmau7AmYoLwA,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.006
Milage trade center,https://testnets.opensea.io/assets/rinkeby/0x65e5973c85a2eae79e0bb7e43fcd7d0948fcb2d2/1648197168,,0xdd54d660178b28f6033a953b0e55073cfa7e3744,5,0.05
RL,https://testnets.opensea.io/assets/rinkeby/0xea4db5b6a920743a5147df2d128676426441e859/1,https://lh3.googleusercontent.com/mCNZ1WpX_D3HRTo2e43aqvirEb9HJNP-YtCpczxZmVPCrS6Y708N1FBZbpISrBD71pjKz1iiIa6aiXw0ug5UnuII-Sa9kRPVL-KEoA,0xdd54d660178b28f6033a953b0e55073cfa7e3744,4,0.2
Test Contract with royalty,https://testnets.opensea.io/assets/rinkeby/0xd5063c456c2460a14efa659cf83d98adea86f329/10,https://lh3.googleusercontent.com/e4HKYnm6fYy-LrxjsBuY8xdMaGwUST0UpzQTPeiSHyh85uwZEnOxTQ7x4eve9_YSnpf9yhXJ4O1cTnSF2NxHT-hkjsVYqzNlt6Zx_w,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.02464
Test Contract with royalty,https://testnets.opensea.io/assets/rinkeby/0xd5063c456c2460a14efa659cf83d98adea86f329/10,https://lh3.googleusercontent.com/e4HKYnm6fYy-LrxjsBuY8xdMaGwUST0UpzQTPeiSHyh85uwZEnOxTQ7x4eve9_YSnpf9yhXJ4O1cTnSF2NxHT-hkjsVYqzNlt6Zx_w,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.003
Test Contract with royalty,https://testnets.opensea.io/assets/rinkeby/0xd5063c456c2460a14efa659cf83d98adea86f329/10,https://lh3.googleusercontent.com/e4HKYnm6fYy-LrxjsBuY8xdMaGwUST0UpzQTPeiSHyh85uwZEnOxTQ7x4eve9_YSnpf9yhXJ4O1cTnSF2NxHT-hkjsVYqzNlt6Zx_w,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.02464
Azuki God,https://testnets.opensea.io/assets/rinkeby/0xb74bf94049d2c01f8805b8b15db0909168cabf46/371,https://lh3.googleusercontent.com/GNoAALPnbHZOvCDKpkZ8d4rmcqGGQAYdteu0B67Z3_34aUfyEBLyEj3eYsvgtxDdWHzLqooBv6kAt185EOcEI9fsTbapraIAwVHhsx4,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,1.0
test0324,https://testnets.opensea.io/assets/rinkeby/0x88b48f654c30e99bc2e4a1559b4dcf1ad93fa656/12873607525129561066030659080956582877207226867037694766794007990288221470721,https://lh3.googleusercontent.com/RDwOB46GW90OJMVVOmgfvttMWJCvweaVxsEEf6qHKjZFVqNFUbyyf1dCrOa0UPIFIUUkWLq20VTFPVGNYZzLRVu0YrPx5Dz2Y0K_,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.1
Test Contract with royalty,https://testnets.opensea.io/assets/rinkeby/0xd5063c456c2460a14efa659cf83d98adea86f329/10,https://lh3.googleusercontent.com/e4HKYnm6fYy-LrxjsBuY8xdMaGwUST0UpzQTPeiSHyh85uwZEnOxTQ7x4eve9_YSnpf9yhXJ4O1cTnSF2NxHT-hkjsVYqzNlt6Zx_w,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.004
flowers~,https://testnets.opensea.io/assets/rinkeby/0x88b48f654c30e99bc2e4a1559b4dcf1ad93fa656/57281959338625351598366559184853781470310405075672424628998554948759652925441,https://lh3.googleusercontent.com/RB6mOC6h1eDg2yXJ8kwXTkprJuD0V_kpAV7um0osb6FzeaQbFtpmx5FygPvRdI1-BTeC5EaSn8ModgEIbrg8cX-9axcjBglodZkaqQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,1e-06
